id,title,report_time,introduction,pages_count,industry,cover,download_url
3024,2017年中国本地生活O2O行业研究报告,2017-07-11 09:13:55.0,近年来中国生活服务业快速发展，出现了众多线上线下结合的新兴业态。本地生活O2O市场快速发展，市场规模迅速攀升，越来越多的消费者渐渐习惯通过O2O服务来满足自己的日常需求。众多厂商依靠大规模价格补贴，用户、消费单量急剧增长，短时间发展速度令人咋舌。2016年，随着资本转冷，大量实力不足的企业被淘汰，行业进入洗牌期。通过技术和模式创新，降低运营成本、提高服务质量将成为O2O企业升级之路的重要突破口。,41,消费电商,http://pic.iresearch.cn/news/201708/636389131856943336.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3024
3025,2017年中国在线旅游年度监测报告,2017-07-18 14:45:44.0,《2017年中国在线旅游年度监测报告》深入分析了在线机票、在线住宿、在线度假三大细分领域，并结合艾瑞数据监测产品、市场规模、企业案例，分析了细分领域未来发展趋势，希望此份报告能够为行业各方对在线旅游进行深入分析提供参考。,45,旅游行业,http://pic.iresearch.cn/news/201708/329a30fd-ac2e-4605-ba8c-9cd112bd7568.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3025
3026,2017年中国品牌电商服务行业研究报告,2017-07-19 11:06:45.0,近年来依托中国电子商务的高速发展，品牌商拓展电商业务的刚需逐渐增强，品牌电商服务市场规模迅速攀升，并呈现多维度的市场细分态势。在电子商务历经价格阶段和品牌阶段之后，品牌商的需求也随之发生变化，品牌电商服务行业迎来转型关键期，技术拓展、盈利模式创新和供应链改造将成为品牌电商服务商转型升级之路的关键点，品牌电商服务将向专业化方向不断前进。,40,企业服务,http://pic.iresearch.cn/news/201708/454d14f7-be32-4e16-8d78-abcff35003f2.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3026
3029,2017年中国原创新闻平台用户洞察白皮书,2017-07-20 17:28:38.0,伴随着新经济下的消费升级与内容升级，互联网新闻资讯产业链逐渐清晰，其中，原创新闻平台兼具内容生产与分发的双重角色，获得了越来越多的关注。本报告将聚焦于原创新闻平台，从原创新闻平台用户的新闻获取渠道、新闻获取特征、消费理念、广告态度及生活方式等方面切入，深入洞察原创新闻产业发展趋势。,57,媒体文娱,http://pic.iresearch.cn/news/201708/ed2606ef-117c-40c8-8bcf-016e5f5c8674.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3029
3030,2017年7月《视·屏全接触》,2017-07-21 17:33:47.0,艾瑞携手@电通安吉斯媒体洞察推出《视·屏全接触》报告，2017年7月刊为您呈现：1、电通安吉斯集团中国联合媒体伙伴百度、小米、新浪、腾讯、UC等，联合发布《遇见“隐”响力：移动原生广告白皮书》；2、《高能少年团》全90后人气小鲜肉阵容，展示敢拼敢闯正能量；3、《狐狸的夏天》“狐狸小姐”与“白兔总裁”新颖别致的人物设定独树一帜，颇有看点。,26,企业服务,http://pic.iresearch.cn/news/201708/636389300058355299.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3030
3031,2017年中国首购车用户营销研究报告,2017-07-26 15:28:35.0,《2017年中国首购车用户营销研究报告》是针对首购车用户营销现状、用户基本属性、用户营销效果、用户购车流程及购车偏好等因素作深入探索与分析的用户研究报告，报告针对当前汽车营销方式作了一定的研究与分析，并对典型企业模式作了一定的研究与剖析，希望此份报告能够为期望了解中国汽车营销及中国首购车用户基本购车流程、偏好的朋友提供参考。,52,汽车行业,http://pic.iresearch.cn/news/201708/636389304202433988.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3031
3032,2017年中国在线职业资格考试培训行业报告,2017-07-28 11:28:23.0,当前国内就业竞争激烈，对各专业行业采取严格准入制度，且服务业外延范畴扩大，大众创业、大众创新的趋势都大大增加了市场培训的需求；资格考试培训包含各类细分赛道，各赛道政策不一，且用户需求差异化明显，导致各细分领域较为繁琐散乱。本报告将针对在线职业资格考试培训市场进行研究，结合宏观环境、市场特点等方面，对市场不同细分赛道进行梳理，分析市场发展阶段并预测未来发展趋势，为相关人士提供更加清晰的认识。,33,教育行业,http://pic.iresearch.cn/news/201708/636389303728682214.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3032
3033,2017年中国互联网体育服务行业研究报告,2017-07-28 18:08:49.0,中国体育服务行业起步相对较晚，2014年46号文件发布带动现阶段体育市场发展迅猛，进入黄金发展期。本报告以体育服务业的两大主体——竞技赛事活动和大众体育活动为主要研究对象，描述分析互联网技术在产品和服务、用户生态、商业模式、企业经营策略和发展方向等方面为体育服务行业带来的变革和发展机遇，探讨当代互联网+体育服务业的现状和未来发展趋势。,56,媒体文娱,http://pic.iresearch.cn/news/201708/636389303223679647.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3033
3034,2017年中国移动端新闻资讯行业报告,2017-08-10 10:43:44.0,伴随着移动新闻资讯流量与规模的日益扩大，移动新闻资讯行业的竞争重点也从流量向内容转化，争取用户注意力成为核心要义。移动新闻资讯行业的内容源和用户量的壁垒正在逐步显现，行业格局初步建立。本报告将从移动新闻资讯行业的发展环境、市场格局、产业链及价值链、商业模式及典型平台案例等方面切入，希望能够为市场各方对移动新闻资讯行业的发展进行清晰认识提供参考。,67,媒体文娱,http://pic.iresearch.cn/news/201708/636389115901883544.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3034
3035,2017年中国第三方支付市场监测报告,2017-08-14 14:38:24.0,《2017年中国第三方支付市场监测报告》近年来第三方支付交易规模的快速增长得益于用户支付习惯的养成和不同年代的不同热点，并根据不同增长热点，依次分为电商、金融、转账、消费四个年代。本报告将根据这四个年代，通过对线上购物、普惠金融、电子转账、线下扫码、跨境支付这五个场景研究，希望能够为市场各方对于第三方支付行业的发展进行清晰认识提供参考。,77,支付行业,http://pic.iresearch.cn/news/201708/636389115397349670.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3035
3036,2017年中国共享经济行业及用户研究报告,2017-08-15 10:46:00.0,《2017年中国共享经济行业及用户研究报告》从共享经济行业的诞生背景、中外发展对比切入，着眼于梳理和分析中国目前各典型共享经济行业发展现状，并从用户需求的角度指出目前及未来共享经济发展的关键点，希望此份报告能够为市场各方对中国共享经济行业进行深入分析提供参考。,119,消费电商,http://pic.iresearch.cn/news/201708/636389114731722793.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3036
3037,2017年中国直播互动教育行业研究报告,2017-08-15 14:37:28.0,《2017年中国直播互动教育行业研究报告》主要是针对直播互动教育行业的发展背景、发展驱动力、行业特征及投融资等方面进行阐述，并结合适量的用户研究探讨用户对直播互动教育的态度及其使用过程中的问题，旨在让业内企业了解直播互动教育的发展现状、行业发展机会点以及未来的发展趋势。,63,教育行业,http://pic.iresearch.cn/news/201708/636389113372498802.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3037
3038,2017年中国非学历职业技能培训行业报告,2017-08-17 18:00:05.0,本报告通过对宏观经济环境、教育政策、学生人口数量、就业情况和技术发展的现状进行分析，全面了解中国非学历职业技能培训行业的发展现状、竞争格局、发展驱动因素，并判断未来发展趋势。,59,教育行业,http://pic.iresearch.cn/news/201708/636389112364995211.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3038
3039,2017年8月《视·屏全接触》报告,2017-08-17 18:22:08.0,艾瑞携手@电通安吉斯媒体洞察推出《视·屏全接触》报告，2017年8月刊为您呈现：1、艾瑞咨询《2017中国网络广告市场年度监测报告》揭示在线视频贴片广告及移动端的规模与发展预测；2、《楚乔传》“燃”遍夏日，剧集网络总播放量突破400亿；3、腾讯视频自制综艺《脑力男人时代》“三高”男性诠释“智慧让男人魅力满点”。,26,媒体文娱,http://pic.iresearch.cn/news/201708/636389107632008773.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3039
3040,2017年众媒渠道下移动资讯APP媒体价值研究报告,2017-08-20 23:24:46.0,报告主要围绕新闻资讯APP行业进行分析，包括行业和用户数据两部分，行业对资讯行业进行分析，梳理产业链和主要的APP运营模式。通过调研分析资讯APP用户的数据，描摹资讯APP用户的画像，展现资讯app媒体渠道价值。,42,媒体文娱,http://pic.iresearch.cn/news/201708/636389130195998993.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3040
3041,2017年中国即时物流行业研究报告,2017-08-21 19:58:52.0,消费升级的升温，线上线下的融合成为必然趋势，高品质、便利化的用户体验成为消费者关注的重点。因此，即时物流作为能够满足用户极速、准时配送要求的新兴产物应运而生。本报告通过对即时物流发展背景、现状及典型企业商业模式的分析，旨在为大家梳理当下即时物流发展的全貌，并希望能借由对趋势的洞察为从业者提供参考。,41,消费电商,http://pic.iresearch.cn/news/201708/636389423945695275.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3041
3042,2017年中国联合办公行业研究报告,2017-08-22 11:09:42.0,《2017年中国联合办公行业研究报告》对该行业进行了深入的研究，阐述了联合办公行业的行业现状、市场规模、商业模式和未来趋势等相关内容。中国联合办公潜在市场规模巨大，嗜需有效供给。近三年行业融资热度上升，多以早期融资为主。从业者多向综合型商业模式转型，行业内出现并购趋势。本报告通过对行业和案例两方面进行分析研究，旨在为联合办公市场的各方提供一些新的思路和观点。,43,企业服务,http://pic.iresearch.cn/news/201708/636389971270562084.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3042
3043,2017年中国移动游戏行业研究报告,2017-08-23 17:31:02.0,《2017年移动游戏行业研究报告》基于艾瑞多年对移动游戏行业的研究、数据积累以及艾瑞数据产品监测成果，通过对国内移动游戏产品类型、题材、IP等各个因素的分析，从技术、市场环境等多个角度切实反映中国移动游戏行业现状与未来发展趋势。希望能为相关企业与资本市场提供参考意见与运营建议。,58,游戏行业,http://pic.iresearch.cn/news/201708/636391063138172719.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3043
3044,2017年中国租车行业研究报告,2017-08-24 11:40:53.0,汽车租赁是传统与现代相互融合的行业，伴随互联网的快速发展，多元化在线租赁模式逐渐兴起，行业呈现多元化发展特征。传统长租市场依旧保持良好活力，在线短租、分时租赁已经成为个人消费者重要用车方式，市场需求非常旺盛。《2017年中国租车行业研究报告》本次报告主要聚焦中国租车行业发展环境、现状以及典型企业进行梳理和分析，希望通过观点的分享和碰撞，为行业发展提供有价值的参考。,50,汽车行业,http://pic.iresearch.cn/news/201708/636391717097800056.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3044
3045,2017年Q2中国互动娱乐季度数据发布研究报告,2017-08-25 16:04:45.0,《2017年Q2中国互动娱乐季度数据发布研究报告》为艾瑞季度数据发布系列报告之一。报告对2017年Q2互动娱乐行业进行了系统的梳理，对互动娱乐领域作了整体市场发展分析及预测，并利用艾瑞独家数据对游戏企业份额，动画市场播放情况，数字阅读市场现状进行了详细分析。希望此份报告能够为市场各方对互动娱乐领域的研究提供数据支持。,27,媒体文娱,http://pic.iresearch.cn/news/201709/636422104567405366.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3045
3046,2017年中国网络婚恋服务市场研究报告简版,2017-08-25 18:34:50.0,中国网络婚恋行业发展近20年，行业整体发展进入到新的阶段，基于整体网络婚恋市场的行业概况、企业格局及用户行为的不断深入分析研究，本报告将向市场提供更多的行业参考依据，为中国网络婚恋企业提供一定的支持和帮助。,55,网络服务,http://pic.iresearch.cn/news/201708/636392829545412882.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3046
3048,2017年中国足球球迷画像洞察,2017-08-28 15:31:30.0,《2017年中国足球球迷画像洞察》是以懂球帝的用户作为样本，研究足球球迷和细分球迷人群特征、生活方式、足球相关行为和消费价值等内容，刻画足球球迷特征，展示球迷风采。,27,媒体文娱,http://pic.iresearch.cn/news/201708/636395311575458608.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3048
3049,2017年中国动画行业报告,2017-08-28 15:42:01.0,国产动画历经数十年，现阶段处于成长期。政策扶持、平台崛起、资本注入，推动国产动画发展。亿级年轻用户，撬动国产动画市场。在产能不足、产业链尚未成熟、人才稀缺的情况下，国产动画机会与挑战并存。未来国产动画的产量化带动精品化和多元化。《2017年中国动画行业报告》本次报告主要通过企业访谈和桌面研究，深入分析中国动画（K12+）行业的发展历程、产业链分析、代表性作品、商业模式及未来趋势。希望本次报告为市场各方提供借鉴和参考。,62,媒体文娱,http://pic.iresearch.cn/news/201708/636395329506307130.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3049
3050,2017年中国中小企业商旅管理行业调研报告,2017-08-30 11:30:56.0,中国商旅管理行业发展十余年，大型企业市场扩张放缓，中小企业成为商旅管理行业新的蓝海。伴随着技术的进步以及企业商旅管理意识的提高，标准化、规模化将成为中小企业商旅管理行业的发展模式，而智能化、自动化将成为中小企业商旅管理行业的发展目标。《2017年中国中小企业商旅管理行业调研报告》将从行业现状、客户现状及行业未来发展趋势等维度，对中国中小企业商旅管理行业进行系统梳理和分析，希望对行业的发展有所助益。,36,消费电商,http://pic.iresearch.cn/news/201708/636396895824616089.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3050
3051,2017年中国在线短租行业小猪平台案例研究报告,2017-09-06 10:51:16.0,《2017年中国在线短租行业小猪平台案例研究报告》为艾瑞根据小猪平台发展情况撰写的企业案例。该报告从在线短租行业发展、小猪平台企业案例分析、房东和房客的定量分析以及案例启示一共五个维度组成，希望此份报告能够为市场各方对在线短租行业以及小猪平台进行深入分析提供参考。,48,消费电商,http://pic.iresearch.cn/news/201709/636402919986086689.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3051
3052,2017Q2中国网络婚恋行业季度监测报告,2017-09-07 09:54:08.0,中国网络婚恋行业发展近20年，行业整体发展进入到新的阶段，基于整体网络婚恋市场的行业概况、企业格局及用户行为的不断深入分析研究，本报告将向市场提供更多的行业参考依据，为中国网络婚恋企业提供一定的支持和帮助。,30,网络服务,http://pic.iresearch.cn/news/201709/636403749059806632.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3052
3053,2017年中国OTT广告市场研究报告,2017-09-11 17:30:00.0,2016年开始，PC及移动流量增长放缓、价格趋高，网络广告产业链上下游企业开始挖掘新的流量增长点，线下和出海成为其发力的两大方向。OTT广告是其向线下寻找新流量的过程中起步最早，现阶段发展也最为成熟的领域。本报告从OTT广告的发展背景、发展现状、产业链结构、发展趋势等角度分析，以期为业界提供参考。,49,广告营销,http://pic.iresearch.cn/news/201709/636407480303177267.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3053
3054,2017年Q2中国在线旅游季度数据发布研究报告,2017-09-11 18:19:36.0,《2017年Q2中国在线旅游季度数据发布研究报告》依托艾瑞在线旅游市场规模监测及自有数据监测产品，更新了2017Q2在线旅游市场交易规模、OTA营收规模、市场结构、PC及Mobile端流量数据，以供行业参考。,9,企业服务,http://pic.iresearch.cn/news/201709/636422107375384328.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3054
3055,2017年中国移动教育行业研究报告,2017-09-12 15:16:00.0,在移动互联网日益成熟的当下，在线教育也进入到2.0，即移动教育阶段。报告主要围绕移动教育的发展历程、发展环境、产业链、商业模式等方面梳理移动教育行业的宏观发展情况，通过展示市场各个细分领域下的主要玩家及代表性企业案例为行业玩家的下一步发展提供参考。,38,教育行业,http://pic.iresearch.cn/news/201709/636408262193444473.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3055
3056,2017年Q2中国共享单车季度数据发布研究报告,2017-09-12 17:04:53.0,进入第二季度，共享单车行业继续展现惊人的发展潜力，行业市场规模、活跃用户人数保持高速增长，头部两强相继完成高额融资，消费市场热情高涨。《2017年Q2中国共享单车行业数据报告》主要通过呈现行业现阶段市场规模、行业集中度、用户等多维度数据，加之对行业的持续研究和观察，希望向市场提供更多的行业参考依据，为共享单车企业提供一定的支持和帮助。,8,消费电商,http://pic.iresearch.cn/news/201709/636422110593833856.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3056
3057,2017年中国网络文学出海白皮书,2017-09-14 10:07:18.0,《2017年中国网络文学出海白皮书》对中国网络文学出海的发展历程、海外网络文学的发展现状、国内外文学的对比、海外网络文学用户画像、及网络文学出海发展趋势进行了深入探讨。,48,媒体文娱,http://pic.iresearch.cn/news/201709/636409805397766805.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3057
3058,2017年中国游戏直播行业研究报告,2017-09-14 10:25:34.0,《2017年中国游戏直播行业报告》给出今年的游戏直播市场规模与用户规模的同时描绘产业图谱，并且揭示行业整体发展趋势。,46,游戏行业,http://pic.iresearch.cn/news/201709/636409816121712821.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3058
3059,2017上半年中国在线旅游度假行业研究报告,2017-09-14 10:40:35.0,《2017上半年中国在线旅游度假行业研究报告》跟踪监测并分析了2017上半年中国在线旅游度假行业的市场概况、份额占比、典型案例及热点事件。希望能对行业内投资者及相关企业提供有效参考。,31,旅游行业,http://pic.iresearch.cn/news/201709/636409825622216988.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3059
3060,2017年Q2中国数字阅读行业季度报告,2017-09-14 18:02:48.0,《2017年Q2中国数字阅读行业季度报告》对数字阅读发展动态、发展现状、热门IP衍生案例、以及核心企业布局进行了深入探讨。,36,企业服务,http://pic.iresearch.cn/news/201709/636410090195219325.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3060
3061,2017年Q2中国网络广告及细分媒体市场数据发布研究报告,2017-09-14 19:20:08.0,《2017年Q2中国网络广告及细分媒体市场数据发布研究报告》依托艾瑞网络营销市场规模推算、企业财报及自有数据监测产品，更新了2017Q2网络广告、搜索引擎市场、在线视频与直播市场、社交网络市场、新闻资讯市场的市场规模、细分结构、发展动态等，并对百度、阿里巴巴、腾讯的企业财报进行深入解读，以供行业参考。,42,广告营销,http://pic.iresearch.cn/news/201709/636422116102604519.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3061
3062,2017年Q2中国移动互联网市场季度数据发布研究报告,2017-09-15 18:29:26.0,本报告对2017年Q2中国移动互联网市场规模数据进行推算，细分行业包括移动游戏、移动购物、移动营销和共享单车。报告还对2017年Q2中国智能手机保有量和出货量进行推算。,12,AI大数据,http://pic.iresearch.cn/news/201709/636422119636836539.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3062
3063,2017年中国医生生存现状调研报告,2017-09-21 16:00:14.0,《2017年中国医生生存现状调研报告》为医联和艾瑞联合调研报告，该报告深入分析了医生离职现象、医生人群生存状态、医生身体及心理健康问题，并结合医改政策分析了改善医生生存环境的方式，希望此份报告能够为改善医生生存环境提供参考。,27,医疗健康,http://pic.iresearch.cn/news/201709/636416064747214016.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3063
3064,2017年中国无人零售用户行为研究报告,2017-09-26 11:39:56.0,近期无人零售发展迅速，受到社会各界广泛关注，无人零售的出现对更好的满足消费者个性化多元化的消费需求有着积极的推动作用。本报告从整体零售用户的购物渠道、消费行为出发，对无人零售用户及潜在用户的属性、消费行为以及消费意愿进行深入研究。,28,消费电商,http://pic.iresearch.cn/news/201709/636420228439608384.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3064
3065,2017Q2中国房地产网站季度监测报告,2017-09-26 11:46:59.0,《2017Q2中国房地产网站季度监测报告》主要研究了2017年第二季度中国房产网站广告主投放情况以及中国房产网站PC用户访问情况，从两个方面描述2017第二季度中国房地产网站的运营现状。,17,房产行业,http://pic.iresearch.cn/news/201709/636420233276187977.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3065
3066,2017年中国直销银行发展研究报告,2017-09-27 11:16:12.0,《2017年中国直销银行发展研究报告》对中国直销银行的发展进行了深入的研究，阐述了我国直销银行的发展背景，发展现状及未来发展趋势等相关内容。直销银行起源于欧美，并在欧美金融市场中获得了较好的发展。但是直销银行在我国由于监管与体制的限制，发展情况并不乐观。目前，我国直销银行数量已达113家，但直销银行资产规模仅占银行总资产规模的0.2%。本报告通过对行业和案例两方面进行分析研究，旨在为大家提供一些关于直销银行发展的新思路和新观点。,46,金融行业,http://pic.iresearch.cn/news/201709/636421078464167606.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3066
3067,2017年Q2中国网络经济季度数据发布研究报告,2017-09-28 14:32:04.0,2017Q2中国网络经济市场继续保持较高的发展增速，营收规模再创新高，达到4709.5亿元，其中移动网络经济营收规模为3415.6亿元，，营收贡献率超七成。艾瑞在本报告中详细解读了2017Q2中国网络经济发展走势，梳理了网络经济各个细分领域的发展情况，以期为广大互联网从业者提供参考。更多内容详见报告正文。,7,AI大数据,http://pic.iresearch.cn/news/201709/636422059685546191.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3067
3068,2017年Q2中国电子商务季度数据发布研究报告,2017-09-28 16:18:52.0,《2017年Q2中国电子商务季度数据发布研究报告》根据艾瑞咨询最新数据，2016年中国电商网络购物市场交易规模达1.45万亿元，B2B市场平台营收75.3亿元，同比增幅均近30%，增幅较大。艾瑞在本报告中解读了2017Q2年中国网络经济发展走势，及电子商务各个细分领域的发展情况，以期为互联网从业者以及相关投资人员做参考。更多内容详见报告正文。,16,企业服务,http://pic.iresearch.cn/news/201709/636422124364833316.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3068
3069,2017年中国在线自助游市场研究报告,2017-09-29 11:54:06.0,随着人均生活水平的提高，中国国内游和出境游人次不断增长，随着用户旅游经验的积累，对于个性化和深度旅游需求不断增加，自助游在国民旅游形式中的重要性不断提升。本报告将从市场发展概况与现状、核心企业分析、自助游用户行为和行业发展趋势等维度，对在线自助游行业进行系统分析，希望对行业的发展有所助益。,55,消费电商,http://pic.iresearch.cn/news/201709/636422834550172844.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3069
3070,2017年9月《视.屏全接触》报告,2017-09-30 10:16:20.0,艾瑞携手@电通安吉斯媒体洞察推出《视.屏全接触》报告，2017年9月刊为您呈现：1、艾瑞咨询《 2017年中国OTT广告市场研究报告》发布，揭示OTT广告市场的规模与发展预测；2、电视剧《我的前半生》由全职太太离婚出发，关注事业与生活的探讨；3、电视剧《我的前半生》由全职太太离婚出发，关注事业与生活的探讨。,25,企业服务,http://pic.iresearch.cn/news/201709/636423634565049931.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3070
3071,2017年上半年中国二手车电商行业盘点,2017-09-30 10:23:30.0,在二手车行业整体大变革的形势下，二手车电商迎来了新的发展机遇。《2017年上半年中国二手车电商行业盘点》根据艾瑞在二手车电子商务行业的积累结合业内专业人士的访谈，深度分析了2017年上半年中国二手车电商行业的基本发展现状，对行业典型、具有一定影响力的事件做了一定的总结与分析，对具体参与主体做背景分析、动机解读，并对整个行业发展趋势做出一定的预判与分析。,19,汽车行业,http://pic.iresearch.cn/news/201709/636423638616783891.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3071
3072,2017年中国社交应用需求价值白皮书,2017-09-30 11:16:33.0,《2017年中国社交应用需求价值白皮书》运用定性与定量结合的研究方法，对当前移动社交用户的需求进行研究，并重点分析了社交应用的需求价值差异性，旨在通过用户的视角为移动社交产品的发展提供参考。,48,应用服务,http://pic.iresearch.cn/news/201709/636423676381457098.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3072
3073,2017年中国成人在线外语教育行业白皮书,2017-10-09 10:50:16.0,《2017年中国成人在线外语教育行业白皮书》主要是针对成人在线外语教育行业进行梳理，并对各细分赛道发展情况进行阐述，并结合大量的用户研究探讨大学生用户和职业用户在在线学习外语的态度、习惯差异等，旨在让业内企业了解成人在线外语教育行业的发展现状及各细分赛道情况以及未来的发展趋势。,68,教育行业,http://pic.iresearch.cn/news/201710/636431433565311901.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3073
3074,2017中国经济型酒店人才发展白皮书,2017-10-09 14:40:19.0,《2017年中国经济型酒店人才发展白皮书》为赶集网和艾瑞联合发布报告。随着酒店行业的不断发展，经济型酒店迎来持续增长，相对应的经济型酒店人才市场市场关注度提高，本报告通过宏观经济和微观企业数据两方面对经济型酒店基层人才市场进行分析，希望对行业的发展有所助益。,26,消费电商,http://pic.iresearch.cn/news/201710/636431570403168335.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3074
3075,2017年中国在线音乐用户洞察报告,2017-10-13 15:42:39.0,《2017年中国在线音乐用户洞察报告》由艾瑞独家制作，主要依据艾瑞行业研究、用户调研和艾瑞监测产品数据撰写。本报告旨在解析：在中国在线音乐市场活跃的大环境下，在线音乐行业的现状情况和发展趋势，中国在线音乐用户的音乐偏好和行为规律，以及中国细分音乐用户的群体特征和受音乐影响的结果表现。,32,媒体文娱,http://pic.iresearch.cn/news/201710/636435062439759529.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3075
3076,2017年Q2中国第三方支付季度数据发布研究报告,2017-10-13 15:51:02.0,《2017年Q2中国第三方支付季度数据发布研究报告》中，根据iResearch艾瑞咨询统计数据显示，2017Q2中国第三方移动支付交易规模达到27.1万亿元，同比增长95.4%，环比增长19.5%。2017Q2中国第三方互联网支付交易规模达到7.1万亿元，同比增长54.3%，环比增长10.9%。,12,支付行业,http://pic.iresearch.cn/news/201710/636435069167284952.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3076
3077,2017年中国信息流广告用户洞察报告,2017-10-20 15:13:31.0,《2017年中国信息流广告用户洞察报告》由艾瑞独家制作，主要依据艾瑞行业研究、企业访谈、用户调研和艾瑞监测产品数据撰写。本报告旨在解析：在中国信息流广告行业快速发展，产品形式不断创新的大趋势下，中国信息流广告市场的发展背景与现状全貌；中国信息流广告用户的使用基本规律，偏好倾向 ；中国主要媒体平台对信息流广告的投放情况和效果。,32,广告营销,http://pic.iresearch.cn/news/201710/636441093608683976.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3077
3078,2017年中国云通信行业发展白皮书,2017-10-22 19:46:09.0,本报告核心围绕PaaS层的云通信服务，呈现基于运营商和互联网的云通信市场的发展现状。报告从云通信的概念与特点、发展机遇、产业链结构、商业模式及未来发展方向等角度入手，试图为企业厘清产业发展路径。,38,企业服务,http://pic.iresearch.cn/news/201710/636441184636368360.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3078
3079,2017年中国物流科技行业研究报告,2017-10-24 14:18:50.0,我国物流行业正处于飞速发展的成长期，需求端稳中向好，但运行质量有待提升，降本增效成为这一阶段物流发展的重点。为此，政府频频出台降本增效政策，鼓励科技手段提升优化空间，加上科技发展的成熟和资本方的加码，物流科技即将迎来爆发性增长。本研究通过梳理科技手段在物流运仓配各环节的应用及发展现状，旨在为市场各方描绘物流科技发展的最新动态，并为其进一步的深入分析提供参考。,73,消费电商,http://pic.iresearch.cn/news/201710/636444516543093830.jpg,https://www.iresearch.cn/include/ajax/user_ajax.ashx?work=idown&rid=3079
